119-160	0.87
6-88	0.1
106-139	0.11
77-85	0.36
7-149	0.09
102-148	0.18
127-134	0.38
68-75	1.25
101-116	0.26
99-128	0.1
153-156	0.86
63-68	0.4
44-144	0.1
69-88	0.07
155-156	0.1
77-104	0.17
32-71	0.08
1-96	0.12
60-149	0.05
144-146	0.23
56-86	0.08
92-147	0.24
46-64	0.13
54-126	0.09
63-146	0.08
99-137	0.2
43-153	0.07
50-119	0.21
124-157	0.21
35-141	0.07
39-131	0.07
14-94	0.36
86-111	0.38
100-158	0.39
24-36	0.13
21-156	0.28
36-90	0.21
78-102	0.19
59-132	0.19
90-148	0.68
54-110	0.8
108-121	0.77
69-77	0.51
27-101	0.63
23-80	0.17
69-130	0.07
36-135	0.06
117-153	0.09
45-150	0.08
33-65	0.12
21-151	0.09
35-42	0.1
93-126	0.13
154-155	0.13
50-69	0.14
91-98	1.05
67-124	0.11
49-149	0.08
21-80	0.08
7-140	0.11
107-130	0.28
88-140	0.11
6-130	0.12
90-120	0.1
49-94	0.08
46-57	0.59
68-145	0.33
81-147	0.07
132-147	0.05
26-100	0.27
115-151	0.46
31-58	0.27
105-131	0.52
96-103	0.47
28-59	0.68
24-29	0.23
118-147	0.14
32-127	0.22
128-149	0.25
60-103	0.06
1-115	0.11
59-81	0.09
38-141	0.09
99-146	0.63
54-56	0.08
14-122	0.07
43-144	0.32
138-154	1.09
32-116	0.21
99-152	0.92
66-157	0.59
119-142	0.26
94-137	0.23
17-127	0.14
1-154	0.2
38-131	0.31
33-88	0.19
48-99	0.2
73-115	0.51
32-73	0.09
64-82	0.18
121-153	0.23
40-48	0.09
72-112	0.15
32-106	0.09
27-56	0.11
49-73	0.11
110-157	0.25
148-150	0.24
12-104	0.34
53-101	0.21
31-73	0.08
28-73	0.12
26-126	0.15
62-98	0.17
120-153	0.08
39-109	0.09
5-158	0.15
33-141	0.78
116-138	0.81
49-64	0.82
34-126	0.19
100-133	0.79
17-24	0.22
50-52	0.89
28-94	0.36
69-143	0.32
150-159	0.13
56-136	0.12
96-100	0.38
45-121	0.36
122-130	0.09
1-39	0.1
58-76	0.08
41-72	0.76
14-73	0.58
19-69	0.38
16-89	0.09
54-75	0.22
52-101	0.09
83-103	0.1
103-134	0.09
48-86	0.08
115-148	0.24
34-109	0.08
42-138	0.12
134-135	0.23
61-91	0.16
42-139	0.07
86-100	0.09
14-56	0.1
66-94	0.08
67-77	0.09
67-131	0.11
68-119	0.1
29-72	0.11
110-115	0.52
38-62	0.11
43-128	0.08
49-141	0.08
67-156	0.07
107-131	0.15
92-111	0.56
38-116	1.07
117-126	0.27
23-74	0.39
73-124	0.13
41-89	0.2
16-75	0.09
5-90	0.1
112-143	0.2
6-152	0.15
42-86	0.16
4-7	0.19
35-80	0.08
30-101	0.08
40-141	0.07
82-102	0.97
14-49	0.9
52-78	1.05
66-154	0.89
103-112	0.7
3-147	0.65
85-131	0.07
63-101	0.1
61-115	0.1
105-149	0.41
24-155	0.61
33-128	0.08
29-131	0.2
56-124	0.09
41-135	0.13
100-157	0.23
9-92	0.29
7-108	0.25
3-111	0.22
93-150	0.19
84-90	0.14
91-157	0.4
50-91	0.1
6-65	0.2
30-116	0.2
61-146	0.14
133-159	0.16
104-130	0.26
146-149	0.34
44-126	0.08
67-153	0.07
80-139	0.09
12-147	1.14
54-65	1.01
30-151	0.69
21-62	1.72
121-152	2.18
126-133	0.11
18-160	0.78
102-116	0.18
114-156	0.59
103-146	0.37
9-147	0.05
64-141	0.09
51-128	0.11
98-106	0.13
3-143	0.09
53-71	0.4
55-88	0.22
63-111	0.42
118-151	0.36
45-133	0.46
48-119	0.2
46-156	0.1
24-112	0.08
67-89	0.08
129-147	0.24
4-91	0.07
49-82	0.24
84-106	0.08
101-138	0.12
28-50	0.16
39-130	0.46
47-106	0.1
59-84	1.07
35-131	0.77
131-159	1.63
8-107	1.03
109-133	1.29
66-121	0.14
21-135	0.07
105-152	0.52
77-137	0.51
59-85	0.07
55-62	0.16
78-88	0.58
55-72	0.6
144-149	0.08
8-112	0.34
95-147	0.74
19-97	0.29
59-63	0.23
51-102	0.09
77-83	0.07
46-153	0.08
4-72	0.08
69-87	0.07
68-79	0.15
39-150	0.08
126-153	0.21
71-159	0.54
12-85	0.32
39-128	0.39
7-100	3.61
16-58	0.13
82-100	0.96
96-110	0.15
3-37	0.09
29-121	0.13
31-42	0.11
120-146	0.06
14-86	0.14
73-119	0.07
67-116	0.18
5-73	0.1
30-131	0.08
66-156	0.07
64-126	0.09
90-122	0.1
44-48	0.09
11-12	1.68
62-91	0.39
18-31	0.12
12-24	0.49
135-141	0.46
139-141	0.09
31-151	0.08
34-116	0.21
100-152	0.7
1-5	0.1
91-105	0.09
53-141	0.08
94-134	0.09
88-104	0.17
4-56	0.08
56-63	0.09
122-156	0.07
2-75	0.05
59-118	0.27
40-157	0.06
68-86	0.3
74-134	0.22
45-130	0.31
58-70	0.1
128-146	0.14
2-92	0.25
35-94	0.12
66-153	0.14
47-89	0.39
109-144	0.76
69-72	0.04
29-128	0.09
16-74	0.08
90-95	0.19
59-145	0.2
35-126	0.09
120-141	0.09
45-82	0.09
20-153	0.08
1-55	0.15
6-101	0.08
73-95	0.18
26-158	0.08
47-80	0.11
65-69	0.07
42-100	1.01
87-97	0.61
34-71	0.27
71-113	0.26
71-117	0.74
80-153	0.29
95-127	0.11
96-151	0.2
66-103	0.23
26-77	1.07
26-130	0.85
124-135	0.27
45-94	0.09
63-130	0.1
106-120	0.21
53-126	0.06
39-80	0.08
126-157	0.2
8-17	0.15
126-138	0.15
28-57	0.13
131-148	0.59
68-87	0.83
23-62	0.21
19-74	0.7
26-133	0.14
57-81	0.05
112-151	0.08
41-109	0.22
79-110	0.08
43-111	0.33
39-103	0.67
72-159	0.53
33-111	0.33
7-101	1.76
88-148	0.63
72-108	0.39
52-110	0.17
49-52	0.12
117-128	0.2
21-130	0.09
39-50	0.11
1-105	0.17
156-157	0.1
60-110	0.11
146-156	0.08
52-56	0.14
14-144	0.14
82-144	0.14
46-116	0.07
55-133	0.18
80-145	0.07
23-100	0.07
65-123	0.04
47-94	0.08
57-132	0.04
1-43	0.04
10-150	0.03
1-138	0.06
9-18	0.1
46-130	0.15
50-116	0.21
80-109	0.82
102-140	0.09
134-156	0.07
77-107	0.07
24-86	0.61
18-70	0.3
62-64	0.63
3-24	0.2
31-57	0.09
10-147	0.97
8-10	0.55
45-71	0.4
89-146	0.14
8-143	0.26
131-139	0.15
100-139	1.09
55-152	0.15
67-152	0.11
55-110	0.11
86-156	0.13
101-102	2.03
37-127	0.31
117-133	0.16
38-110	0.08
80-148	0.16
65-85	0.07
60-153	0.08
48-95	0.19
45-109	0.14
14-149	0.21
98-151	0.11
33-42	0.08
38-102	0.11
19-160	1.04
26-115	0.12
110-112	0.08
62-70	0.08
64-137	0.09
25-143	0.04
145-156	0.07
114-137	0.21
36-94	0.07
27-110	0.11
1-4	0.11
107-147	0.06
102-154	0.13
33-130	0.08
49-133	0.29
138-141	0.18
40-116	0.08
78-106	0.51
100-116	0.33
5-72	0.45
49-106	0.58
37-76	0.36
110-144	0.31
33-59	0.2
125-135	1.94
33-68	0.35
1-85	0.05
134-144	0.07
125-130	0.38
7-119	0.09
42-117	0.22
91-137	0.1
72-76	0.09
29-156	0.12
2-87	0.04
49-89	0.21
47-100	0.13
5-106	0.25
39-62	0.13
57-99	0.88
119-143	0.18
22-74	0.18
57-113	0.19
57-120	0.22
116-133	0.17
51-62	0.2
65-119	0.07
43-126	0.08
7-41	0.11
42-120	0.19
113-133	0.07
98-103	0.1
79-94	0.08
39-114	0.08
116-158	0.29
68-129	0.92
77-146	0.47
119-153	0.2
26-45	0.09
7-135	0.38
79-160	0.46
41-71	0.29
10-142	0.29
82-148	0.1
108-153	0.1
55-153	0.18
80-117	0.11
56-80	0.42
42-67	0.08
10-59	0.06
35-111	0.77
69-92	0.12
80-115	0.65
48-91	0.38
66-141	0.08
30-160	0.59
60-62	0.17
38-48	0.11
40-151	0.08
8-58	0.56
140-150	0.08
33-64	0.26
53-114	0.07
5-50	0.07
63-156	0.06
64-146	0.1
46-56	0.12
8-104	0.61
94-158	0.72
134-158	0.09
76-150	0.14
32-52	0.28
28-52	0.28
48-149	0.35
95-142	0.21
26-88	0.57
111-122	0.22
43-56	0.08
80-140	0.07
1-122	0.11
64-105	0.11
41-126	0.08
8-129	0.52
32-65	0.09
141-152	0.11
38-88	0.12
77-149	1.03
24-47	0.29
94-157	0.2
70-128	0.07
52-152	0.12
12-17	0.16
13-125	0.02
91-102	0.2
81-143	0.18
52-158	0.07
14-124	0.17
10-143	0.16
50-140	0.16
105-158	0.24
89-105	0.25
123-128	0.08
3-130	0.16
91-140	0.21
45-78	0.17
30-68	0.54
61-88	0.41
73-82	0.63
67-72	0.28
98-127	0.27
41-116	0.3
147-155	0.16
88-105	0.3
21-74	0.16
89-137	0.24
86-160	0.25
90-124	0.3
32-74	0.17
73-133	0.35
66-151	0.22
41-141	0.08
57-107	0.12
38-128	0.09
6-128	0.19
3-90	0.08
63-126	0.11
34-102	0.1
78-154	0.1
51-111	0.23
63-110	0.1
86-151	0.15
48-60	0.17
64-140	0.1
38-64	0.25
7-95	0.56
6-59	0.14
39-88	0.28
131-146	0.82
50-125	0.23
51-68	0.17
47-56	0.14
53-153	0.09
101-139	0.16
101-159	0.1
63-135	0.07
121-157	0.2
101-117	0.19
1-136	0.29
37-132	0.14
82-103	0.12
127-129	0.63
56-145	0.09
36-131	0.07
77-145	0.09
71-118	0.09
3-89	0.1
15-106	0.05
11-75	0.5
86-101	0.11
68-139	0.25
4-127	0.36
21-73	0.08
95-128	0.1
39-73	0.1
8-85	0.18
40-106	0.23
72-92	0.44
57-108	0.09
57-140	0.29
70-75	0.16
8-95	0.44
48-114	0.22
119-150	0.07
54-106	0.08
91-149	0.1
33-135	0.09
66-152	0.16
44-101	0.1
55-116	0.28
98-142	0.47
21-147	0.08
111-119	0.2
115-137	0.08
133-149	0.09
40-150	0.08
109-115	0.13
41-157	0.11
118-135	0.04
52-108	0.04
1-10	0.03
50-79	0.08
24-43	0.18
38-68	0.31
1-126	0.26
114-150	0.41
5-124	0.48
110-158	0.71
8-155	0.38
62-149	0.11
33-57	0.38
21-160	0.18
21-142	0.34
18-111	1.13
5-62	0.09
137-144	0.14
86-110	0.25
121-149	0.09
1-117	0.19
38-135	0.09
124-158	0.23
1-140	0.14
20-57	0.2
48-82	0.4
59-138	0.43
44-57	0.1
38-59	0.12
65-66	0.07
38-50	0.24
48-81	0.09
28-114	0.11
47-116	0.05
51-160	0.76
62-114	0.15
47-126	0.09
131-149	0.21
47-127	0.09
127-138	0.17
92-104	0.08
30-82	0.13
80-93	0.11
20-64	0.09
44-64	0.2
50-153	0.16
4-160	0.47
14-62	0.29
10-72	0.06
24-63	0.62
22-94	0.06
26-116	0.08
66-133	0.08
50-120	0.17
30-94	0.07
4-110	0.27
76-127	0.08
22-142	0.1
35-74	0.13
16-37	0.09
12-119	0.09
78-114	0.09
29-135	0.09
54-77	0.13
28-135	0.08
64-121	0.32
58-119	0.23
151-152	0.17
110-141	1.04
7-94	0.19
105-106	0.39
7-39	0.12
59-112	0.19
35-115	0.12
67-96	0.11
128-132	0.11
15-150	0.18
79-109	0.2
38-127	0.26
58-112	0.69
18-76	0.08
52-151	0.32
48-108	0.11
53-56	0.09
110-149	0.11
58-85	0.57
94-96	0.35
53-130	0.33
1-35	0.09
55-57	0.19
5-57	0.11
60-72	0.09
100-101	0.7
39-71	0.11
72-148	0.15
12-118	0.08
18-155	0.31
65-76	0.04
29-73	0.31
23-56	0.08
61-64	0.18
109-113	0.09
126-135	0.61
43-74	0.1
31-56	0.12
1-54	0.17
40-64	0.18
113-121	0.21
4-154	0.17
116-134	0.15
52-140	0.45
84-94	0.52
38-111	0.13
1-137	0.14
149-154	0.59
64-110	0.13
72-99	0.56
19-81	0.24
99-156	1.39
1-34	0.62
5-68	0.1
73-153	0.1
20-74	0.09
64-89	0.45
18-134	0.11
89-91	0.18
84-89	0.08
47-141	0.04
71-148	0.15
74-138	0.13
10-58	0.06
54-128	0.2
83-130	0.08
90-107	0.08
151-158	0.4
73-83	0.16
67-149	0.43
9-128	0.07
20-115	0.15
75-93	0.21
116-135	0.88
68-99	0.38
8-79	0.39
90-146	0.33
41-150	0.13
52-91	0.12
8-31	0.28
62-125	0.41
59-87	1.09
7-49	0.55
1-40	0.09
51-110	0.11
7-124	0.13
46-73	0.12
21-128	0.07
65-159	0.26
116-141	0.5
26-103	0.13
71-99	0.4
59-120	0.09
58-118	0.09
4-142	0.2
62-144	0.17
113-126	0.12
3-68	0.06
16-65	0.08
42-113	0.08
41-91	0.2
38-82	0.22
6-127	0.18
57-67	0.1
80-100	1.79
106-149	0.99
87-112	0.85
15-37	0.09
65-78	0.12
55-150	0.2
1-41	0.1
82-115	0.09
109-137	0.24
94-117	0.21
94-159	0.16
144-148	0.15
70-74	0.07
24-113	0.09
94-113	0.07
70-101	0.19
116-126	0.76
47-72	0.28
18-84	0.16
128-137	0.19
124-146	0.32
102-139	0.13
60-121	0.11
13-136	0.07
102-141	0.27
56-144	0.21
18-87	2.24
44-135	0.08
46-154	0.08
77-81	0.07
52-120	0.21
109-155	0.09
126-134	0.08
77-82	1.6
86-147	0.42
19-85	0.08
74-99	0.23
33-151	0.09
109-124	0.23
96-133	0.1
116-137	0.22
66-109	0.09
39-126	0.13
53-128	0.08
73-148	0.14
89-118	0.21
15-73	0.15
89-149	0.17
62-146	0.72
45-90	0.26
71-92	0.47
27-127	0.28
94-121	0.22
81-92	0.08
55-71	0.18
100-155	0.16
102-113	0.08
45-91	1.35
39-153	0.14
81-127	0.19
57-97	0.08
78-90	1.56
133-151	0.23
50-80	0.08
72-157	0.13
24-117	0.12
46-131	0.09
44-103	0.07
95-143	0.43
47-101	1.26
64-151	0.22
15-72	0.1
4-151	0.19
101-120	0.28
110-140	0.08
11-118	0.09
48-145	1.0
34-64	0.17
48-158	0.28
41-68	0.11
94-116	0.14
42-94	0.09
159-160	0.12
109-110	0.35
46-142	0.09
24-40	0.08
27-58	0.12
31-128	0.08
100-122	0.11
60-115	1.09
35-110	0.08
51-152	0.1
71-155	0.18
14-151	1.03
135-153	0.63
110-152	0.24
12-74	0.53
12-95	0.22
11-111	0.57
54-127	0.08
77-159	0.11
77-140	0.09
82-94	0.79
44-72	0.52
23-71	0.08
11-58	0.55
50-145	0.12
73-155	0.15
33-50	0.09
73-145	0.09
24-38	0.09
23-147	0.06
5-71	0.12
90-115	1.69
22-68	0.15
17-72	0.14
146-157	2.61
118-129	0.1
63-94	0.32
121-124	0.21
39-121	0.09
7-55	0.13
50-98	0.08
7-67	0.1
10-94	0.06
18-129	0.91
20-59	0.15
24-120	0.09
88-149	0.15
71-137	0.25
52-128	0.1
74-87	0.18
41-128	0.1
131-140	0.09
52-153	0.32
155-160	1.35
106-117	0.1
112-128	0.09
78-133	0.14
18-25	0.04
119-128	0.13
41-101	0.11
66-158	0.09
154-157	0.41
48-144	0.14
11-29	0.24
94-101	0.23
91-151	0.29
87-93	0.12
71-146	0.14
89-121	0.12
7-48	0.21
40-50	0.19
66-116	0.1
12-18	1.76
53-152	2.98
112-150	1.01
66-144	1.26
122-153	0.11
58-79	0.15
58-59	0.44
67-68	0.12
46-151	0.08
52-121	0.08
86-103	0.16
21-103	0.07
110-148	1.57
122-127	0.26
126-144	0.18
64-115	0.14
55-59	0.37
67-90	0.22
96-106	0.09
82-152	1.55
16-147	0.46
103-113	0.42
5-135	0.57
7-103	0.25
8-139	0.11
52-90	0.11
128-141	0.31
18-119	0.07
48-153	0.11
42-151	0.11
103-133	0.23
56-94	0.13
133-136	0.44
11-23	0.08
50-113	2.33
19-71	2.47
76-88	0.07
42-98	0.18
81-89	0.08
3-72	0.06
37-106	0.66
24-44	0.08
50-55	0.09
14-157	0.42
88-113	0.79
24-28	0.29
42-158	0.25
103-118	0.06
40-74	0.1
51-71	0.21
56-158	0.15
72-145	0.05
146-151	0.06
36-68	0.05
83-129	0.06
62-66	0.12
53-89	0.06
105-150	0.14
68-134	0.25
7-80	0.53
10-74	0.1
42-126	0.2
38-72	0.46
19-132	0.22
40-71	0.3
58-160	0.98
64-73	0.77
119-147	0.22
27-160	0.5
66-131	0.71
121-151	4.39
144-151	0.18
115-128	0.12
46-127	0.1
26-71	0.22
56-156	0.11
47-74	0.11
80-135	0.1
82-128	0.09
48-52	0.06
37-69	0.31
65-105	0.1
74-140	0.06
57-75	0.25
91-131	0.22
96-130	0.4
119-129	0.26
40-127	0.2
8-28	0.17
64-130	0.55
12-98	0.33
30-143	0.11
58-86	0.1
38-147	0.11
14-106	0.29
74-143	0.24
58-122	0.08
62-141	0.2
26-57	0.67
102-128	0.16
67-142	0.29
64-71	0.38
120-143	0.12
18-95	0.33
12-79	0.62
11-36	0.08
58-155	0.35
1-156	0.18
11-27	0.12
71-157	0.12
91-106	0.18
65-70	0.07
64-131	0.15
40-68	0.12
94-102	0.17
37-97	0.1
26-152	0.29
90-118	0.09
32-128	0.42
64-133	0.17
77-98	0.31
63-103	0.11
59-107	0.1
46-62	0.17
130-155	0.32
6-48	0.12
48-139	0.11
24-107	0.27
72-93	0.51
91-116	0.12
15-147	0.1
91-109	0.14
102-121	0.27
8-9	0.14
28-106	0.13
20-128	0.13
135-137	0.73
12-132	0.27
72-95	0.67
84-142	0.72
90-159	0.46
66-110	0.32
15-18	0.27
12-111	0.67
18-79	0.24
41-111	0.11
51-142	0.1
128-154	0.1
64-106	0.15
108-111	0.11
103-144	0.22
49-154	0.09
35-73	0.93
99-147	0.84
56-118	0.07
22-128	0.08
6-73	0.09
8-35	0.18
77-158	0.29
64-88	0.35
16-111	0.19
43-135	0.34
54-147	0.33
102-153	0.91
57-134	0.38
73-146	0.53
126-141	1.4
19-76	0.25
57-122	0.33
34-72	0.68
24-134	0.49
31-143	0.51
68-122	0.34
53-65	0.29
96-150	0.53
32-111	0.36
40-142	0.08
113-147	0.07
77-152	0.21
12-21	0.08
137-141	0.2
50-149	0.11
94-152	0.14
91-96	0.18
73-79	0.16
19-127	0.19
50-63	0.14
38-152	0.11
28-109	0.1
91-158	0.26
68-104	0.19
49-72	0.12
141-151	0.4
79-129	0.22
28-143	0.2
43-147	0.15
42-101	1.08
61-106	0.44
8-119	0.31
103-149	0.24
90-137	0.32
45-65	0.21
48-115	0.32
28-160	0.26
122-160	0.33
19-104	0.67
62-82	0.54
35-127	0.09
42-62	0.22
6-80	0.19
59-148	0.14
24-55	0.1
90-121	0.1
91-156	0.32
43-59	0.34
44-106	0.23
66-73	0.24
100-138	0.12
24-46	0.57
7-63	0.09
44-154	0.07
39-157	0.19
63-116	0.07
22-126	0.13
62-85	0.08
5-24	0.24
10-87	0.1
138-147	0.58
55-160	0.17
141-150	0.14
125-156	0.48
36-75	0.11
109-150	0.34
120-130	0.09
82-101	0.21
43-65	0.09
21-72	0.09
121-156	0.18
94-125	0.61
41-106	0.11
57-61	0.35
11-63	0.2
59-60	0.09
18-22	0.07
11-43	0.08
63-74	0.32
72-146	0.89
89-144	0.14
11-33	0.79
18-35	1.32
42-157	0.94
47-62	1.15
53-57	0.33
52-103	0.23
55-111	0.56
103-152	0.21
24-108	0.51
14-90	0.55
41-110	0.08
98-131	0.19
30-111	0.31
133-154	0.14
28-130	0.13
8-16	0.08
115-126	0.14
30-88	0.09
133-152	0.2
62-78	0.36
112-127	0.13
55-130	0.22
130-144	0.11
72-96	0.13
35-58	0.13
19-84	0.11
5-127	0.18
14-121	0.18
60-80	0.09
7-105	0.19
94-99	0.09
15-111	0.08
62-122	0.11
50-67	0.3
24-159	0.71
18-68	0.79
51-143	0.11
45-111	0.18
102-103	0.35
96-115	0.14
27-151	0.36
1-47	0.36
57-159	0.36
102-135	0.18
50-124	0.19
37-71	0.42
18-132	0.06
94-114	1.21
20-135	0.08
62-134	0.09
119-127	0.09
49-62	0.14
74-112	0.11
93-142	0.29
26-111	0.32
19-112	0.09
58-95	0.22
142-145	0.21
33-142	0.09
151-156	0.49
3-11	0.06
19-107	0.3
42-50	0.22
111-140	0.2
34-111	1.23
11-74	1.94
32-72	0.2
8-138	0.41
8-113	0.09
18-32	0.06
65-121	0.09
108-147	0.38
42-103	0.13
57-105	0.19
37-131	0.62
22-48	0.09
54-74	0.11
48-53	0.1
50-157	0.08
53-150	0.13
51-90	0.43
91-101	0.18
57-98	0.77
72-138	0.36
24-95	0.22
73-149	1.2
36-74	0.33
100-110	0.1
56-151	0.11
88-152	0.23
20-143	0.08
75-118	0.38
12-86	0.21
18-86	0.17
37-84	0.54
88-115	0.77
8-33	0.48
52-131	0.13
44-152	0.11
6-8	0.67
106-133	0.32
100-151	0.33
12-93	0.09
115-150	0.3
136-153	0.59
29-94	0.33
90-155	0.16
108-110	0.07
68-93	0.09
90-140	0.21
12-15	0.07
42-52	0.07
110-137	0.25
75-81	0.13
88-120	0.1
8-24	0.36
80-120	0.94
70-131	0.57
11-25	0.25
47-58	0.21
44-111	0.09
140-160	0.12
66-111	0.13
12-122	0.31
64-116	0.81
146-153	0.21
37-88	1.38
88-114	0.12
33-143	0.14
87-134	0.33
19-93	0.31
8-117	0.49
101-110	0.14
72-137	0.13
18-36	0.07
91-130	0.19
24-67	0.08
47-147	0.08
34-50	0.55
77-112	0.32
61-141	0.19
50-144	0.28
110-121	0.58
32-68	0.22
134-160	0.29
24-98	0.26
98-147	0.09
10-48	0.3
60-116	0.08
70-106	0.08
11-68	0.64
102-131	0.5
18-99	0.45
12-139	0.24
148-160	0.15
21-87	0.42
75-122	0.25
6-11	0.2
33-147	0.16
11-35	0.39
12-33	0.16
46-65	0.34
55-90	0.38
65-139	0.56
64-128	0.22
105-130	0.32
68-159	0.46
88-146	0.53
24-51	0.31
14-128	1.54
112-129	0.62
58-147	0.43
64-99	0.41
60-66	0.38
77-105	1.04
100-109	1.88
141-148	0.2
61-65	0.25
1-38	0.21
95-110	0.08
50-86	0.09
49-135	0.76
150-152	0.14
4-75	0.23
27-87	0.31
68-137	0.11
14-105	0.08
59-69	0.07
62-101	0.85
66-127	0.19
41-127	0.24
21-129	0.08
48-137	0.18
74-119	0.07
59-95	0.22
50-101	0.71
31-72	0.08
30-58	0.26
131-133	0.95
42-128	0.22
115-121	0.23
42-152	0.2
7-144	0.23
14-47	0.15
29-111	0.26
59-122	0.23
13-129	0.02
8-40	0.1
59-139	0.15
111-120	0.12
40-42	0.1
29-50	0.11
53-135	0.11
116-157	0.44
38-73	0.12
73-117	0.24
18-21	0.21
88-154	0.47
12-63	0.11
41-147	0.08
75-86	0.07
61-152	0.14
59-79	0.34
83-87	0.2
75-83	0.26
48-157	0.31
41-94	0.09
7-131	1.23
110-113	0.07
28-62	0.12
121-130	0.29
91-114	0.11
67-74	0.1
1-125	0.66
136-156	1.61
77-124	0.27
28-152	0.4
52-149	0.1
95-103	0.13
51-74	0.09
127-139	0.22
85-130	0.09
22-50	0.15
33-100	0.12
10-151	0.06
108-126	0.09
56-139	0.1
65-107	0.08
61-154	0.22
19-111	0.77
55-68	0.19
86-128	0.13
10-89	0.05
105-109	0.16
31-71	0.08
14-154	0.1
101-148	0.18
95-106	0.08
73-113	0.25
1-144	0.51
26-131	0.65
59-129	0.83
98-111	0.12
27-129	0.12
77-120	0.64
53-72	1.03
124-131	0.73
83-151	0.1
49-102	0.12
9-68	0.08
27-143	0.08
117-127	0.12
62-154	0.12
133-148	0.18
48-118	0.09
62-118	0.09
29-110	0.09
1-51	0.09
1-99	0.2
20-156	0.12
36-48	0.2
72-104	0.19
135-151	0.9
121-158	0.35
14-158	0.2
25-58	0.15
12-27	0.75
126-151	1.77
8-108	0.49
41-160	0.11
18-27	0.11
82-89	0.2
23-58	0.09
77-144	0.21
50-112	0.11
49-146	0.08
97-131	0.07
11-16	0.54
75-76	0.58
108-131	0.75
6-115	0.25
120-121	0.2
65-124	0.12
94-141	0.18
11-127	0.17
6-50	0.07
114-149	0.09
31-106	0.09
62-155	0.16
111-132	0.07
96-154	0.1
1-20	0.08
89-93	0.07
109-148	0.26
58-139	0.43
58-113	0.34
6-156	0.12
31-131	0.08
14-96	0.1
8-34	0.13
24-61	0.21
9-129	0.08
20-130	0.08
18-69	0.07
23-72	0.11
8-84	0.21
61-80	0.21
42-135	0.49
49-116	0.09
75-111	2.28
116-156	0.54
22-24	0.21
94-144	0.59
23-160	0.32
11-155	0.27
77-115	0.18
34-73	0.08
55-147	0.1
38-150	0.07
42-115	0.99
88-145	0.91
149-156	0.74
71-91	0.14
12-145	0.06
111-148	0.13
113-160	0.1
102-105	0.5
23-103	0.07
35-50	0.13
14-130	0.13
52-88	0.22
130-154	0.17
113-143	0.12
95-100	0.18
44-58	0.2
75-134	0.15
131-152	0.35
62-126	0.34
44-147	0.1
1-94	1.78
14-71	0.27
56-141	0.06
42-95	0.26
73-98	0.23
64-72	0.59
85-92	0.16
66-71	0.09
4-147	0.17
44-127	0.09
142-148	0.68
44-151	0.08
8-12	0.71
61-74	0.34
53-142	0.07
11-117	0.51
11-51	0.07
56-150	0.17
59-108	0.12
130-134	0.11
4-48	0.09
72-83	0.12
48-79	0.14
110-122	0.09
68-76	0.08
86-87	0.31
7-46	0.15
57-96	0.16
48-101	0.72
37-93	0.09
111-124	0.16
100-150	0.33
66-106	0.23
60-65	0.19
142-143	1.2
73-154	0.43
130-157	0.42
51-127	0.09
17-74	0.15
50-159	0.06
146-154	0.36
26-109	0.09
42-60	0.07
20-50	0.16
78-116	0.1
22-73	0.21
5-100	0.12
72-84	0.11
49-109	0.09
96-144	0.08
8-21	0.09
94-120	0.07
88-118	0.08
89-95	0.2
82-130	0.33
5-160	0.09
89-133	0.25
7-138	0.09
44-158	0.17
61-160	0.42
24-124	0.33
42-88	0.55
11-55	0.3
79-111	0.96
48-97	0.07
20-160	0.21
37-104	0.34
117-142	0.24
135-156	0.3
32-131	0.07
7-66	0.21
79-106	0.1
90-133	0.17
35-48	0.15
21-77	0.09
5-147	0.28
18-138	0.2
101-115	1.01
40-89	0.41
85-143	0.5
15-87	0.4
86-143	0.25
8-22	0.22
101-108	0.1
1-139	0.09
40-100	0.22
71-96	0.17
92-106	0.7
50-94	0.09
40-143	0.14
12-51	0.09
127-132	0.18
15-74	0.16
73-139	0.25
97-127	0.11
24-79	0.26
36-126	0.18
4-129	0.14
72-91	0.18
80-128	0.15
59-137	0.12
68-113	0.16
96-116	0.14
17-125	0.36
12-138	0.12
26-127	0.15
8-11	0.86
88-98	0.18
131-141	0.11
8-41	0.47
65-152	0.38
42-77	0.71
34-142	1.26
142-159	0.21
108-127	0.09
24-123	0.07
134-150	0.08
31-88	0.08
68-157	0.16
65-158	0.21
62-156	0.25
36-143	0.09
6-111	0.13
111-117	0.27
52-64	0.1
46-110	0.09
78-126	0.09
103-137	1.68
85-94	0.1
55-143	0.09
39-127	0.1
59-66	0.09
90-102	0.73
26-142	0.11
74-147	0.37
66-74	0.18
66-160	0.19
60-88	0.05
42-130	0.77
97-142	0.07
103-138	0.08
30-77	0.09
56-146	0.11
4-131	0.08
115-141	0.14
128-158	0.31
18-142	0.2
64-65	0.32
14-64	0.1
81-111	0.09
27-150	0.09
73-122	0.14
22-151	0.09
65-137	0.11
92-130	0.28
60-156	0.09
58-143	0.22
94-138	0.08
10-131	0.06
123-142	0.07
85-129	0.49
101-141	0.65
93-143	0.64
12-70	0.32
36-142	0.3
61-109	0.11
16-68	0.08
50-126	0.29
45-80	0.08
57-92	0.25
8-45	0.32
12-20	0.12
115-116	0.13
109-131	0.18
90-153	0.2
59-124	0.12
33-75	0.09
127-137	0.19
102-106	0.14
40-58	0.09
8-38	0.14
18-23	0.11
65-115	0.66
60-127	0.08
